2.392339030375615039e+02 -2.282116065358835044e+01
2.467881085284180642e+02 -2.282878267007234285e+01
2.544996876669694643e+02 -2.283431049752260833e+01
2.623702628619593611e+02 -2.283792622585542276e+01
2.704014565221243629e+02 -2.283979907499098871e+01
2.785948910562012770e+02 -2.284008970485721690e+01
2.869521888729336752e+02 -2.283894368538590314e+01
2.954749723810514865e+02 -2.283650148651249623e+01
3.041648639893049904e+02 -2.283289127817726083e+01
